InvoiceNo,InvoiceDate,CustomerID
539985,2010-12-23 15:16:00,15856.0
539986,2010-12-23 15:21:00,
539987,2010-12-23 15:32:00,12748.0
539988,2010-12-23 16:06:00,18116.0
539989,2010-12-23 16:16:00,
539990,2010-12-23 16:31:00,
539991,2010-12-23 16:49:00,
539992,2010-12-23 17:41:00,
539993,2011-01-04 10:00:00,13313.0
539994,2011-01-04 10:09:00,
539995,2011-01-04 10:12:00,
539996,2011-01-04 10:12:00,
539997,2011-01-04 10:15:00,
539998,2011-01-04 10:16:00,
539999,2011-01-04 10:16:00,
540000,2011-01-04 10:17:00,
540001,2011-01-04 10:22:00,18097.0
540002,2011-01-04 10:23:00,16656.0
540003,2011-01-04 10:37:00,16875.0
540004,2011-01-04 10:37:00,13094.0
540005,2011-01-04 10:38:00,17315.0
C540006,2011-01-04 10:48:00,14606.0
C540007,2011-01-04 11:08:00,15379.0
540008,2011-01-04 11:10:00,
540009,2011-01-04 11:10:00,
540010,2011-01-04 11:13:00,
540011,2011-01-04 11:13:00,
540012,2011-01-04 11:14:00,
540013,2011-01-04 11:30:00,16255.0
540014,2011-01-04 11:34:00,14606.0
540015,2011-01-04 11:40:00,13319.0
540016,2011-01-04 11:42:00,16282.0
540017,2011-01-04 11:48:00,13963.0
540018,2011-01-04 12:07:00,
540019,2011-01-04 12:18:00,12957.0
540020,2011-01-04 12:45:00,14462.0
540021,2011-01-04 12:51:00,17841.0
540022,2011-01-04 12:57:00,17188.0
540023,2011-01-04 12:58:00,15039.0
540024,2011-01-04 13:03:00,15039.0
540025,2011-01-04 13:22:00,17428.0
540026,2011-01-04 13:25:00,
540027,2011-01-04 13:30:00,14210.0
540028,2011-01-04 13:38:00,14180.0
540029,2011-01-04 13:47:00,16029.0
C540030,2011-01-04 13:47:00,16029.0
540031,2011-01-04 13:50:00,17975.0
540032,2011-01-04 13:50:00,13397.0
540033,2011-01-04 14:12:00,13680.0
540040,2011-01-04 14:20:00,12483.0
540043,2011-01-04 14:21:00,15164.0
C540057,2011-01-04 14:29:00,12483.0
540059,2011-01-04 14:33:00,17457.0
540060,2011-01-04 14:40:00,14732.0
540073,2011-01-04 14:47:00,16814.0
540093,2011-01-04 15:24:00,16725.0
540094,2011-01-04 15:33:00,14221.0
540095,2011-01-04 15:40:00,14553.0
540096,2011-01-04 15:43:00,13253.0
C540097,2011-01-04 15:46:00,15373.0
540098,2011-01-04 15:50:00,16241.0
540099,2011-01-04 16:41:00,15808.0
540100,2011-01-04 16:53:00,
C540109,2011-01-04 17:12:00,17389.0
C540112,2011-01-04 17:14:00,15973.0
540113,2011-01-05 09:11:00,13126.0
540114,2011-01-05 09:44:00,15498.0
540115,2011-01-05 09:51:00,15235.0
540116,2011-01-05 09:54:00,
C540117,2011-01-05 09:55:00,
C540118,2011-01-05 09:57:00,
540119,2011-01-05 10:07:00,
540120,2011-01-05 10:08:00,17675.0
540121,2011-01-05 10:35:00,16145.0
540122,2011-01-05 10:39:00,13694.0
540126,2011-01-05 10:45:00,13798.0
540130,2011-01-05 10:46:00,13798.0
C540129,2011-01-05 10:46:00,12578.0
C540142,2011-01-05 10:50:00,12782.0
540146,2011-01-05 10:51:00,15002.0
540148,2011-01-05 10:58:00,14189.0
540149,2011-01-05 11:00:00,12921.0
540150,2011-01-05 11:04:00,
C540151,2011-01-05 11:13:00,12494.0
C540152,2011-01-05 11:21:00,12395.0
540153,2011-01-05 11:25:00,15841.0
540154,2011-01-05 11:30:00,
C540155,2011-01-05 11:31:00,
C540156,2011-01-05 11:36:00,12683.0
540157,2011-01-05 11:41:00,15311.0
C540158,2011-01-05 11:42:00,12471.0
540159,2011-01-05 11:47:00,16112.0
540160,2011-01-05 11:50:00,15769.0
540161,2011-01-05 11:52:00,16719.0
540162,2011-01-05 11:52:00,13089.0
540163,2011-01-05 11:52:00,13089.0
C540164,2011-01-05 12:02:00,14911.0
C540165,2011-01-05 12:05:00,18109.0
540166,2011-01-05 12:09:00,13629.0
540167,2011-01-05 12:13:00,16600.0
540168,2011-01-05 12:15:00,13715.0
540169,2011-01-05 12:20:00,14527.0
540170,2011-01-05 12:21:00,13767.0
C540171,2011-01-05 12:26:00,14527.0
540172,2011-01-05 12:29:00,18109.0
540173,2011-01-05 12:32:00,15661.0
540174,2011-01-05 12:35:00,16353.0
540175,2011-01-05 12:37:00,16532.0
540176,2011-01-05 12:40:00,17511.0
540178,2011-01-05 12:42:00,12681.0
C540177,2011-01-05 12:42:00,16316.0
540179,2011-01-05 12:54:00,16033.0
540180,2011-01-05 13:05:00,15984.0
540181,2011-01-05 13:09:00,13199.0
540182,2011-01-05 13:29:00,14739.0
540183,2011-01-05 13:37:00,15093.0
540184,2011-01-05 13:40:00,15266.0
540185,2011-01-05 13:40:00,14653.0
540186,2011-01-05 13:49:00,
540187,2011-01-05 13:53:00,15358.0
540188,2011-01-05 13:57:00,16771.0
540227,2011-01-05 14:38:00,
540238,2011-01-05 14:44:00,
540239,2011-01-05 14:48:00,12682.0
540240,2011-01-05 15:09:00,17585.0
540241,2011-01-05 15:17:00,
540242,2011-01-05 15:30:00,15046.0
C540243,2011-01-05 15:32:00,12585.0
C540244,2011-01-05 15:40:00,17213.0
540245,2011-01-05 15:42:00,13082.0
C540246,2011-01-05 15:43:00,13081.0
540247,2011-01-05 15:56:00,15464.0
540248,2011-01-05 15:57:00,15034.0
540249,2011-01-05 16:00:00,15298.0
C540250,2011-01-05 16:02:00,17511.0
540251,2011-01-05 16:06:00,12748.0
540252,2011-01-05 16:25:00,
540253,2011-01-05 16:28:00,13225.0
540255,2011-01-05 16:50:00,
540256,2011-01-05 17:21:00,
540257,2011-01-05 17:33:00,12748.0
540258,2011-01-06 08:52:00,14045.0
540259,2011-01-06 09:00:00,18226.0
540260,2011-01-06 09:40:00,13097.0
540261,2011-01-06 09:57:00,13089.0
540262,2011-01-06 10:01:00,14045.0
540263,2011-01-06 10:03:00,18062.0
540264,2011-01-06 10:20:00,17949.0
540265,2011-01-06 10:46:00,15271.0
C540266,2011-01-06 11:05:00,
540267,2011-01-06 11:12:00,12415.0
540268,2011-01-06 11:25:00,13458.0
540269,2011-01-06 11:39:00,14135.0
C540270,2011-01-06 11:40:00,14680.0
C540271,2011-01-06 11:51:00,12503.0
540272,2011-01-06 11:57:00,
540273,2011-01-06 11:57:00,17368.0
540274,2011-01-06 11:59:00,14618.0
540275,2011-01-06 12:11:00,13680.0
540276,2011-01-06 12:16:00,14680.0
540277,2011-01-06 12:18:00,14258.0
540278,2011-01-06 12:31:00,15719.0
540279,2011-01-06 12:32:00,13368.0
540280,2011-01-06 12:37:00,12386.0
540288,2011-01-06 12:45:00,17634.0
C540307,2011-01-06 12:58:00,15823.0
540316,2011-01-06 13:00:00,16676.0
540345,2011-01-06 13:19:00,14299.0
C540346,2011-01-06 13:41:00,12471.0
540348,2011-01-06 13:56:00,12841.0
C540347,2011-01-06 13:56:00,16424.0
540349,2011-01-06 14:07:00,15379.0
540350,2011-01-06 14:14:00,18283.0
540351,2011-01-06 14:26:00,12735.0
540352,2011-01-06 14:27:00,
540353,2011-01-06 14:53:00,13764.0
540354,2011-01-06 14:58:00,13576.0
540355,2011-01-06 15:11:00,
540356,2011-01-06 15:12:00,
540357,2011-01-06 15:14:00,13093.0
540358,2011-01-06 15:25:00,13599.0
540359,2011-01-06 15:29:00,18041.0
C540360,2011-01-06 15:35:00,18041.0
540361,2011-01-06 15:41:00,13408.0
540362,2011-01-06 15:42:00,13656.0
540363,2011-01-06 15:54:00,12971.0
540364,2011-01-06 16:03:00,14505.0
540365,2011-01-06 16:12:00,12413.0
C540366,2011-01-06 16:14:00,15061.0
C540367,2011-01-06 16:17:00,12413.0
540369,2011-01-06 16:20:00,
540370,2011-01-06 16:25:00,13094.0
540371,2011-01-06 16:35:00,14312.0
540372,2011-01-06 16:41:00,13081.0
540373,2011-01-06 17:10:00,13280.0
540374,2011-01-06 17:19:00,15845.0
540375,2011-01-06 17:26:00,
C540376,2011-01-06 17:27:00,13488.0
C540377,2011-01-06 17:31:00,16656.0
C540378,2011-01-06 17:32:00,13715.0
C540379,2011-01-06 17:34:00,15101.0
C540380,2011-01-06 17:36:00,16094.0
C540381,2011-01-06 17:37:00,16705.0
C540382,2011-01-06 17:38:00,12957.0
540383,2011-01-06 17:47:00,16422.0
C540384,2011-01-06 17:48:00,14961.0
C540385,2011-01-06 17:52:00,14426.0
C540386,2011-01-06 17:57:00,12417.0
540387,2011-01-06 17:58:00,16306.0
C540388,2011-01-06 17:59:00,13115.0
C540389,2011-01-06 18:00:00,14426.0
C540390,2011-01-06 18:01:00,16191.0
C540391,2011-01-06 18:02:00,13047.0
C540392,2011-01-06 18:06:00,12753.0
C540393,2011-01-06 18:08:00,17428.0
C540394,2011-01-06 18:09:00,17696.0
540395,2011-01-06 18:24:00,14702.0
540396,2011-01-06 18:33:00,14031.0
540397,2011-01-06 18:57:00,13187.0
C540398,2011-01-07 09:21:00,14047.0
540399,2011-01-07 09:23:00,14047.0
C540400,2011-01-07 09:25:00,16150.0
540401,2011-01-07 09:31:00,16013.0
540402,2011-01-07 09:31:00,16567.0
C540403,2011-01-07 09:32:00,17230.0
540404,2011-01-07 09:40:00,12947.0
540405,2011-01-07 09:50:00,14828.0
540406,2011-01-07 09:53:00,13798.0
540407,2011-01-07 09:55:00,16839.0
540408,2011-01-07 09:55:00,16013.0
540409,2011-01-07 10:00:00,16019.0
540410,2011-01-07 10:04:00,12530.0
540411,2011-01-07 10:24:00,16551.0
540412,2011-01-07 10:27:00,13842.0
540413,2011-01-07 10:29:00,15194.0
540414,2011-01-07 10:32:00,12481.0
540415,2011-01-07 10:47:00,16889.0
540416,2011-01-07 10:55:00,16473.0
C540417,2011-01-07 10:56:00,13680.0
540418,2011-01-07 11:04:00,
540420,2011-01-07 11:13:00,12829.0
540452,2011-01-07 11:49:00,13750.0
540453,2011-01-07 11:54:00,13426.0
540454,2011-01-07 11:57:00,16191.0
540455,2011-01-07 12:07:00,12583.0
540456,2011-01-07 12:14:00,13534.0
540457,2011-01-07 12:26:00,14217.0
540458,2011-01-07 12:28:00,12501.0
540459,2011-01-07 12:35:00,16191.0
540460,2011-01-07 12:44:00,15607.0
540461,2011-01-07 12:44:00,15139.0
540462,2011-01-07 12:45:00,16779.0
540463,2011-01-07 13:13:00,12489.0
540464,2011-01-07 13:17:00,14298.0
540465,2011-01-07 13:30:00,17707.0
540466,2011-01-07 13:34:00,15649.0
540467,2011-01-07 13:39:00,18198.0
540468,2011-01-07 13:55:00,
540469,2011-01-07 14:04:00,12484.0
C540470,2011-01-07 14:09:00,14505.0
540471,2011-01-07 14:21:00,15601.0
540472,2011-01-07 14:22:00,18179.0
540473,2011-01-07 14:31:00,17284.0
540474,2011-01-07 14:38:00,
540475,2011-01-07 14:43:00,15311.0
540476,2011-01-07 14:44:00,
540477,2011-01-07 14:49:00,13233.0
540478,2011-01-07 14:53:00,15769.0
540479,2011-01-07 15:19:00,14889.0
540480,2011-01-07 15:27:00,12480.0
540481,2011-01-07 15:42:00,16955.0
540482,2011-01-07 15:48:00,14672.0
540489,2011-01-07 16:32:00,13593.0
540493,2011-01-07 16:34:00,14867.0
540495,2011-01-07 17:04:00,
540496,2011-01-07 17:18:00,15485.0
540497,2011-01-07 17:18:00,
540498,2011-01-09 10:06:00,17243.0
540499,2011-01-09 10:21:00,16923.0
540500,2011-01-09 10:26:00,15465.0
540501,2011-01-09 10:43:00,13162.0
540502,2011-01-09 10:50:00,13183.0
C540503,2011-01-09 10:59:00,13668.0
540504,2011-01-09 11:02:00,13668.0
540505,2011-01-09 11:05:00,17095.0
540506,2011-01-09 11:12:00,17796.0
540507,2011-01-09 11:20:00,12939.0
540508,2011-01-09 11:20:00,14810.0
540509,2011-01-09 11:27:00,14800.0
540510,2011-01-09 11:32:00,15611.0
540511,2011-01-09 11:34:00,14472.0
540512,2011-01-09 11:39:00,17114.0
540513,2011-01-09 11:41:00,13758.0
540514,2011-01-09 11:43:00,15708.0
540515,2011-01-09 11:54:00,15059.0
540516,2011-01-09 12:01:00,16326.0
540517,2011-01-09 12:02:00,17128.0
540518,2011-01-09 12:03:00,14761.0
540519,2011-01-09 12:12:00,12793.0
540520,2011-01-09 12:31:00,17555.0
540521,2011-01-09 12:46:00,12651.0
540522,2011-01-09 12:50:00,13102.0
540523,2011-01-09 12:51:00,13069.0
540524,2011-01-09 12:53:00,16735.0
540525,2011-01-09 13:02:00,16833.0
540526,2011-01-09 13:41:00,14606.0
C540527,2011-01-09 13:42:00,14606.0
540528,2011-01-09 13:50:00,17800.0
540529,2011-01-09 13:50:00,16748.0
540530,2011-01-09 14:02:00,14755.0
540531,2011-01-09 14:03:00,16549.0
540532,2011-01-09 14:11:00,14702.0
540533,2011-01-09 14:12:00,15005.0
540534,2011-01-09 14:17:00,12971.0
C540535,2011-01-09 14:17:00,15005.0
540536,2011-01-09 14:21:00,17757.0
540537,2011-01-09 14:28:00,13565.0
540538,2011-01-09 14:36:00,17841.0
540539,2011-01-09 14:42:00,18260.0
540540,2011-01-09 15:10:00,17218.0
540541,2011-01-09 15:13:00,15799.0
540542,2011-01-09 15:18:00,15107.0
540543,2011-01-09 15:23:00,14395.0
540544,2011-01-09 15:32:00,18032.0
540545,2011-01-09 15:35:00,13451.0
540546,2011-01-09 15:56:00,12766.0
540547,2011-01-09 16:07:00,14911.0
540548,2011-01-09 16:11:00,14794.0
540549,2011-01-10 09:07:00,
540550,2011-01-10 09:11:00,12539.0
540551,2011-01-10 09:43:00,
540552,2011-01-10 09:44:00,16350.0
540553,2011-01-10 09:48:00,12500.0
540554,2011-01-10 09:55:00,18171.0
C540555,2011-01-10 09:56:00,16279.0
540556,2011-01-10 09:58:00,
540557,2011-01-10 09:58:00,12415.0
540558,2011-01-10 10:04:00,
C540559,2011-01-10 10:07:00,
540560,2011-01-10 10:08:00,
540561,2011-01-10 10:32:00,13004.0
540562,2011-01-10 10:35:00,12524.0
540563,2011-01-10 10:35:00,15100.0
540564,2011-01-10 10:36:00,
540565,2011-01-10 10:44:00,16422.0
540566,2011-01-10 10:58:00,17811.0
540567,2011-01-10 11:09:00,16850.0
540568,2011-01-10 11:22:00,15039.0
540595,2011-01-10 11:35:00,14321.0
540604,2011-01-10 11:38:00,15326.0
540630,2011-01-10 11:59:00,17849.0
C540634,2011-01-10 12:02:00,13672.0
540635,2011-01-10 12:03:00,14229.0
540636,2011-01-10 12:04:00,17381.0
540637,2011-01-10 12:13:00,
540638,2011-01-10 12:14:00,
540639,2011-01-10 12:28:00,13107.0
540640,2011-01-10 12:36:00,14527.0
540641,2011-01-10 13:20:00,16497.0
540642,2011-01-10 13:22:00,12681.0
C540643,2011-01-10 14:08:00,12471.0
540644,2011-01-10 14:16:00,16303.0
540645,2011-01-10 14:20:00,14060.0
540646,2011-01-10 14:32:00,
540647,2011-01-10 14:57:00,17406.0
540648,2011-01-10 14:58:00,15061.0
540649,2011-01-10 14:59:00,15061.0
540650,2011-01-10 14:59:00,
540651,2011-01-10 15:00:00,
C540652,2011-01-10 15:04:00,17406.0
540653,2011-01-10 15:07:00,17406.0
540662,2011-01-10 15:16:00,13767.0
540664,2011-01-10 15:18:00,15044.0
540671,2011-01-10 15:35:00,17739.0
540672,2011-01-10 15:51:00,15281.0
540673,2011-01-10 16:04:00,
540674,2011-01-10 16:05:00,
540675,2011-01-10 16:05:00,
540676,2011-01-10 16:05:00,
540677,2011-01-10 16:20:00,
540678,2011-01-10 16:21:00,
540679,2011-01-10 16:21:00,
540680,2011-01-10 16:24:00,15311.0
540681,2011-01-10 16:25:00,
540682,2011-01-10 16:29:00,16112.0
540683,2011-01-10 17:00:00,
540684,2011-01-10 17:01:00,
540685,2011-01-10 17:08:00,
540687,2011-01-10 17:18:00,15867.0
540688,2011-01-11 07:57:00,12736.0
540689,2011-01-11 08:43:00,17450.0
540690,2011-01-11 08:45:00,13473.0
540691,2011-01-11 08:50:00,17450.0
540692,2011-01-11 09:12:00,14320.0
540693,2011-01-11 09:13:00,
540694,2011-01-11 09:13:00,
540695,2011-01-11 09:14:00,
540696,2011-01-11 09:14:00,
540697,2011-01-11 09:20:00,16670.0
540698,2011-01-11 09:24:00,17450.0
540699,2011-01-11 09:32:00,
540700,2011-01-11 09:47:00,12393.0
540701,2011-01-11 09:48:00,15640.0
540702,2011-01-11 09:58:00,13491.0
540703,2011-01-11 09:58:00,14135.0
540704,2011-01-11 10:04:00,17742.0
540732,2011-01-11 10:19:00,16122.0
540750,2011-01-11 10:26:00,16351.0
540753,2011-01-11 10:31:00,14217.0
540768,2011-01-11 10:38:00,17428.0
540769,2011-01-11 10:38:00,12601.0
540770,2011-01-11 10:40:00,13468.0
540777,2011-01-11 11:15:00,13144.0
540778,2011-01-11 11:15:00,
540779,2011-01-11 11:18:00,15346.0
C540780,2011-01-11 11:19:00,14299.0
C540781,2011-01-11 11:22:00,16875.0
540782,2011-01-11 11:32:00,15370.0
C540783,2011-01-11 11:38:00,17629.0
540785,2011-01-11 11:39:00,12557.0
C540784,2011-01-11 11:39:00,13126.0
C540786,2011-01-11 11:42:00,15194.0
C540787,2011-01-11 11:45:00,13408.0
C540788,2011-01-11 11:46:00,13576.0
540789,2011-01-11 11:48:00,12643.0
C540790,2011-01-11 11:48:00,16145.0
C540791,2011-01-11 11:49:00,13534.0
C540792,2011-01-11 11:50:00,16203.0
C540793,2011-01-11 11:53:00,14295.0
540794,2011-01-11 11:54:00,16034.0
540795,2011-01-11 12:00:00,13078.0
C540796,2011-01-11 12:03:00,15107.0
540797,2011-01-11 12:05:00,15107.0
540798,2011-01-11 12:11:00,17365.0
540799,2011-01-11 12:12:00,17365.0
540800,2011-01-11 12:20:00,13798.0
540801,2011-01-11 12:25:00,12540.0
540802,2011-01-11 12:29:00,15189.0
540803,2011-01-11 12:30:00,14669.0
540809,2011-01-11 12:37:00,18095.0
540813,2011-01-11 12:41:00,14669.0
C540814,2011-01-11 12:50:00,15518.0
540815,2011-01-11 12:55:00,15749.0
540816,2011-01-11 12:55:00,15518.0
540817,2011-01-11 12:56:00,14209.0
540818,2011-01-11 12:57:00,15749.0
540819,2011-01-11 13:06:00,15518.0
C540820,2011-01-11 13:09:00,15518.0
540821,2011-01-11 13:16:00,
540822,2011-01-11 13:25:00,16042.0
540823,2011-01-11 13:26:00,15569.0
540824,2011-01-11 13:31:00,12728.0
540825,2011-01-11 13:54:00,13672.0
540826,2011-01-11 14:00:00,13102.0
540827,2011-01-11 14:15:00,17569.0
540828,2011-01-11 14:36:00,
540829,2011-01-11 14:38:00,13784.0
540832,2011-01-11 14:42:00,
540833,2011-01-11 14:46:00,
540834,2011-01-11 14:50:00,14733.0
540835,2011-01-11 15:00:00,12724.0
540836,2011-01-11 15:01:00,
C540837,2011-01-11 15:02:00,14733.0
540838,2011-01-11 15:13:00,13862.0
540839,2011-01-11 15:42:00,16791.0
540840,2011-01-11 15:42:00,16235.0
C540841,2011-01-11 16:14:00,15602.0
540842,2011-01-11 16:16:00,15602.0
C540843,2011-01-11 16:21:00,15602.0
540844,2011-01-11 16:24:00,12971.0
C540845,2011-01-11 16:57:00,16191.0
C540846,2011-01-11 16:59:00,13162.0
C540847,2011-01-11 17:35:00,13458.0
540848,2011-01-12 09:26:00,
540849,2011-01-12 09:33:00,14270.0
C540850,2011-01-12 09:41:00,12665.0
540851,2011-01-12 09:43:00,12523.0
C540852,2011-01-12 09:48:00,15197.0
C540853,2011-01-12 09:52:00,12413.0
C540854,2011-01-12 09:54:00,
540855,2011-01-12 10:14:00,16353.0
540856,2011-01-12 10:16:00,16655.0
540857,2011-01-12 10:20:00,16779.0
540858,2011-01-12 10:49:00,16359.0
540859,2011-01-12 10:58:00,17965.0
C540860,2011-01-12 11:04:00,15953.0
540862,2011-01-12 11:18:00,15953.0
540866,2011-01-12 11:21:00,17324.0
C540895,2011-01-12 11:45:00,17095.0
540900,2011-01-12 11:46:00,12712.0
540906,2011-01-12 11:51:00,16701.0
540907,2011-01-12 11:52:00,13488.0
540908,2011-01-12 11:53:00,12980.0
540915,2011-01-12 12:00:00,13267.0
C540937,2011-01-12 12:09:00,14748.0
540939,2011-01-12 12:10:00,15061.0
C540938,2011-01-12 12:10:00,15061.0
540940,2011-01-12 12:12:00,18109.0
C540942,2011-01-12 12:30:00,13113.0
540943,2011-01-12 12:31:00,17841.0
C540944,2011-01-12 12:40:00,16554.0
540945,2011-01-12 12:41:00,16554.0
540946,2011-01-12 12:43:00,12359.0
540947,2011-01-12 12:43:00,15939.0
C540948,2011-01-12 12:47:00,13093.0
C540949,2011-01-12 12:49:00,13093.0
C540950,2011-01-12 12:51:00,18226.0
540951,2011-01-12 13:10:00,13113.0
C540952,2011-01-12 13:12:00,14606.0
540953,2011-01-12 13:16:00,14587.0
540954,2011-01-12 13:19:00,14606.0
540955,2011-01-12 13:27:00,14715.0
540957,2011-01-12 13:30:00,15311.0
540968,2011-01-12 13:40:00,17338.0
540970,2011-01-12 13:52:00,14185.0
540971,2011-01-12 14:10:00,12383.0
540972,2011-01-12 14:13:00,12437.0
540973,2011-01-12 14:20:00,
540974,2011-01-12 14:43:00,12971.0
540975,2011-01-12 14:57:00,14040.0
540976,2011-01-12 15:00:00,12652.0
540977,2011-01-12 15:01:00,
540978,2011-01-12 15:04:00,
540979,2011-01-12 15:06:00,15727.0
540980,2011-01-12 15:22:00,14514.0
540981,2011-01-12 15:25:00,12868.0
540982,2011-01-12 15:35:00,
540983,2011-01-12 15:36:00,15171.0
540984,2011-01-12 15:44:00,14167.0
540985,2011-01-12 15:48:00,17389.0
540986,2011-01-12 16:14:00,15291.0
540987,2011-01-12 16:15:00,
540990,2011-01-12 16:51:00,17048.0
540991,2011-01-12 16:52:00,16525.0
540992,2011-01-12 16:57:00,17364.0
540993,2011-01-13 09:23:00,13284.0
540994,2011-01-13 09:29:00,13089.0
540995,2011-01-13 09:30:00,
540996,2011-01-13 09:40:00,17068.0
540997,2011-01-13 09:55:00,17368.0
540998,2011-01-13 10:04:00,15290.0
540999,2011-01-13 10:08:00,13694.0
541000,2011-01-13 10:11:00,
541001,2011-01-13 10:28:00,16500.0
541002,2011-01-13 10:33:00,12951.0
541003,2011-01-13 10:35:00,15835.0
541004,2011-01-13 10:35:00,18190.0
541005,2011-01-13 10:39:00,16161.0
541006,2011-01-13 10:43:00,13993.0
C541007,2011-01-13 10:47:00,13078.0
541008,2011-01-13 10:48:00,17848.0
C541009,2011-01-13 10:56:00,17581.0
541010,2011-01-13 11:05:00,14114.0
541011,2011-01-13 11:26:00,15447.0
541012,2011-01-13 11:48:00,17019.0
541013,2011-01-13 11:54:00,15694.0
541014,2011-01-13 11:54:00,14085.0
541015,2011-01-13 11:57:00,16315.0
541018,2011-01-13 12:03:00,14978.0
541021,2011-01-13 12:03:00,13093.0
541038,2011-01-13 12:10:00,16395.0
541043,2011-01-13 12:10:00,15510.0
541086,2011-01-13 12:32:00,16503.0
541087,2011-01-13 12:37:00,13614.0
541088,2011-01-13 12:41:00,15513.0
C541089,2011-01-13 12:41:00,14229.0
C541090,2011-01-13 12:52:00,17406.0
541091,2011-01-13 12:53:00,16814.0
C541092,2011-01-13 12:56:00,13473.0
541093,2011-01-13 13:21:00,12471.0
541094,2011-01-13 13:36:00,13246.0
541103,2011-01-13 14:24:00,14215.0
541104,2011-01-13 14:29:00,
541105,2011-01-13 14:34:00,16029.0
541106,2011-01-13 14:50:00,18092.0
541107,2011-01-13 14:55:00,17744.0
541108,2011-01-13 15:01:00,13199.0
541109,2011-01-13 15:10:00,15107.0
541110,2011-01-13 15:11:00,15916.0
541111,2011-01-13 15:13:00,15687.0
541112,2011-01-13 15:17:00,18085.0
541113,2011-01-13 15:18:00,16775.0
541114,2011-01-13 15:19:00,14299.0
541115,2011-01-13 15:34:00,12578.0
C541117,2011-01-13 17:09:00,15100.0
541118,2011-01-13 17:14:00,
541119,2011-01-14 08:16:00,16493.0
541120,2011-01-14 09:13:00,12490.0
541121,2011-01-14 09:20:00,12672.0
541122,2011-01-14 09:23:00,12708.0
541123,2011-01-14 09:52:00,13385.0
541124,2011-01-14 09:54:00,17389.0
541125,2011-01-14 10:06:00,12474.0
541126,2011-01-14 10:10:00,15626.0
541127,2011-01-14 10:11:00,
541128,2011-01-14 10:12:00,
541129,2011-01-14 10:14:00,
541130,2011-01-14 10:15:00,
541131,2011-01-14 10:16:00,
541132,2011-01-14 10:17:00,
541133,2011-01-14 10:17:00,
541134,2011-01-14 10:20:00,15615.0
541135,2011-01-14 10:31:00,16233.0
541136,2011-01-14 10:39:00,18229.0
541137,2011-01-14 10:39:00,13777.0
541138,2011-01-14 10:42:00,12553.0
541139,2011-01-14 11:05:00,15213.0
541149,2011-01-14 11:36:00,12393.0
541172,2011-01-14 11:47:00,13854.0
541181,2011-01-14 11:50:00,12877.0
C541201,2011-01-14 12:05:00,13081.0
541202,2011-01-14 12:09:00,17581.0
541203,2011-01-14 12:21:00,13090.0
541204,2011-01-14 12:22:00,14175.0
541205,2011-01-14 12:23:00,18106.0
541206,2011-01-14 12:24:00,14646.0
541207,2011-01-14 12:27:00,17685.0
541208,2011-01-14 12:29:00,15159.0
541213,2011-01-14 13:28:00,15033.0
541214,2011-01-14 13:41:00,15570.0
541215,2011-01-14 13:42:00,14329.0
541216,2011-01-14 13:52:00,15311.0
541217,2011-01-14 13:59:00,17402.0
541218,2011-01-14 14:02:00,16638.0
541219,2011-01-14 14:06:00,
541220,2011-01-14 14:11:00,14156.0
541221,2011-01-14 14:28:00,
C541222,2011-01-14 14:33:00,14299.0
541223,2011-01-14 14:39:00,17954.0
541224,2011-01-14 14:45:00,12474.0
541225,2011-01-14 14:47:00,14099.0
541226,2011-01-14 15:04:00,15854.0
541227,2011-01-14 15:29:00,16839.0
541228,2011-01-14 16:29:00,15290.0
C541229,2011-01-14 16:43:00,16359.0
C541231,2011-01-14 16:55:00,13455.0
C541232,2011-01-14 16:58:00,16235.0
C541233,2011-01-14 17:00:00,13107.0
C541234,2011-01-14 17:11:00,13862.0
C541235,2011-01-14 17:13:00,16670.0
541236,2011-01-14 17:16:00,17961.0
C541237,2011-01-14 17:26:00,13599.0
541238,2011-01-16 10:42:00,16746.0
541239,2011-01-16 10:56:00,16401.0
541240,2011-01-16 11:07:00,16206.0
541241,2011-01-16 11:08:00,13782.0
541242,2011-01-16 11:49:00,12924.0
541243,2011-01-16 12:11:00,16593.0
541244,2011-01-16 12:35:00,15535.0
C541245,2011-01-16 12:40:00,15535.0
541246,2011-01-16 12:41:00,15535.0
541247,2011-01-16 12:44:00,12989.0
541248,2011-01-16 13:04:00,12748.0
541249,2011-01-16 13:18:00,13700.0
541250,2011-01-16 13:19:00,13700.0
541251,2011-01-16 13:25:00,15046.0
541252,2011-01-16 13:41:00,13064.0
541253,2011-01-16 13:51:00,17841.0
C541254,2011-01-16 13:53:00,17841.0
541255,2011-01-16 13:54:00,17841.0
541256,2011-01-16 14:36:00,13048.0
C541257,2011-01-16 14:48:00,18069.0
541258,2011-01-16 15:30:00,13634.0
541259,2011-01-16 15:38:00,14404.0
541260,2011-01-16 15:44:00,16059.0
C541261,2011-01-16 15:48:00,14404.0
541262,2011-01-16 15:50:00,18069.0
541263,2011-01-16 16:10:00,16843.0
541264,2011-01-16 16:10:00,17064.0
541265,2011-01-16 16:23:00,17609.0
541266,2011-01-16 16:25:00,15673.0
541267,2011-01-17 10:37:00,12779.0
541268,2011-01-17 10:52:00,12872.0
541269,2011-01-17 11:01:00,12626.0
541270,2011-01-17 11:09:00,14976.0
541271,2011-01-17 11:12:00,12388.0
541272,2011-01-17 11:17:00,13527.0
541273,2011-01-17 11:21:00,13155.0
541274,2011-01-17 11:24:00,15696.0
